claim_number,prediction_prob,subrogation
6115224,0.53210694,1
5862224,0.2544965,0
1881974,0.018665003,0
3834157,0.18414888,0
3180768,0.19834372,0
6073919,0.18859659,0
9134304,0.5785446,1
6294045,0.2183906,0
3673631,0.05692231,0
6254261,0.4269352,1
6674177,0.031026145,0
3677586,0.081350915,0
7564327,0.14840896,0
2252046,0.21009691,0
9263520,0.11620417,0
3747014,0.1569804,0
2651045,0.6006709,1
4753070,0.015120748,0
4370533,0.02008201,0
1416563,0.03028479,0
7765040,0.02169112,0
9447801,0.49326548,1
3614635,0.07722522,0
5798004,0.17382042,0
9331900,0.39787477,1
6325103,0.38020426,1
8271821,0.047568936,0
8731753,0.12934798,0
4787307,0.19069035,0
7427640,0.034010813,0
1661243,0.04489513,0
7759052,0.5924754,1
2870454,0.33312184,1
3542771,0.071235515,0
5932976,0.23528847,0
8575274,0.13277377,0
7160321,0.017505603,0
8605298,0.027228605,0
6489415,0.49021217,1
8357578,0.23055741,0
3894498,0.084451504,0
4655560,0.19900516,0
8659585,0.24218191,0
4248378,0.16792654,0
3033212,0.051891837,0
7583306,0.026368529,0
2740959,0.5148495,1
6150792,0.25878718,0
8828810,0.05915781,0
9182096,0.5056226,1
5296922,0.19629872,0
9386665,0.21731257,0
7645957,0.23033203,0
7404792,0.30731153,1
3969627,0.12864111,0
6364164,0.34837198,1
2694594,0.6242307,1
9795511,0.16056919,0
3810180,0.45987725,1
4286669,0.041490387,0
1253800,0.20567988,0
1083312,0.40712234,1
9479495,0.026798273,0
2869666,0.31376675,1
9555198,0.23128125,0
8124545,0.16729404,0
6929504,0.037593976,0
4150854,0.07801437,0
6922961,0.18774766,0
1237937,0.24403854,0
1891715,0.24702491,0
7515208,0.066501506,0
5313429,0.15122099,0
1485794,0.5590257,1
2862919,0.14336148,0
2574110,0.2148989,0
7163221,0.06283722,0
9734388,0.06634334,0
8921910,0.031619962,0
8123435,0.36099914,1
7010137,0.28170514,1
7244718,0.0400293,0
8186768,0.01481072,0
8642585,0.29652727,1
6458827,0.0737042,0
8072844,0.3876819,1
7262685,0.16273697,0
6070795,0.56143266,1
4190894,0.38648838,1
8010304,0.087990955,0
5475854,0.0115329595,0
3244867,0.531954,1
5158974,0.013121653,0
3586556,0.2944369,1
2470933,0.038410753,0
2460457,0.15640719,0
5084260,0.19715597,0
6677755,0.16408251,0
6788161,0.38066673,1
7850747,0.19569068,0
4503904,0.21345764,0
5523821,0.1384113,0
7562507,0.42753562,1
7997257,0.3640261,1
6761789,0.033167925,0
8810676,0.009005569,0
5477164,0.049334,0
5821138,0.55901206,1
9201884,0.046491344,0
9278195,0.4947678,1
4485034,0.06846049,0
3493978,0.12609924,0
2399211,0.03417252,0
5066554,0.20817156,0
5358439,0.024477057,0
2032125,0.5759266,1
8438871,0.09808263,0
1834779,0.011595231,0
7586924,0.2958625,1
3576260,0.2520733,0
1207487,0.031317633,0
9071112,0.009906455,0
2264831,0.03206264,0
8957668,0.018589234,0
8101028,0.29777747,1
8762257,0.29779923,1
3269487,0.54191935,1
4341481,0.3883138,1
3023617,0.009374948,0
7575531,0.016004626,0
1830689,0.031766664,0
8248875,0.008263071,0
5428907,0.6078774,1
7144152,0.018756744,0
5612763,0.2674673,0
2110939,0.2577955,0
7530256,0.021852342,0
7074541,0.12891398,0
5011960,0.009451228,0
4129873,0.011327807,0
3283295,0.014392093,0
9917757,0.25622597,0
3003398,0.39059392,1
4615891,0.34192932,1
1376637,0.25979042,0
9609556,0.27503073,1
6683703,0.5627701,1
3721645,0.0051352386,0
2194721,0.19778566,0
5183011,0.13717176,0
6916977,0.011379961,0
9801421,0.4101172,1
7418531,0.00867567,0
9501591,0.032773428,0
6604136,0.029675687,0
6110449,0.090803415,0
1612042,0.04767196,0
1334042,0.10965897,0
3993056,0.0077451887,0
8234673,0.4416277,1
5343423,0.60348976,1
9712549,0.02658671,0
9427449,0.35118505,1
2196157,0.18709199,0
4137630,0.14059347,0
3995932,0.036526233,0
7983511,0.09755725,0
4403673,0.11655552,0
9891047,0.029869603,0
7684006,0.22362828,0
8386340,0.30754024,1
8283242,0.12372351,0
7288075,0.4343212,1
2697306,0.0059560523,0
1276296,0.02638172,0
6246137,0.018627902,0
1664793,0.46696585,1
7168541,0.023861349,0
4553351,0.12002051,0
5412305,0.0431133,0
2157902,0.567357,1
4223893,0.37833366,1
4414719,0.05394973,0
1930732,0.43883458,1
9621235,0.02770822,0
5869104,0.122480996,0
4986126,0.042438347,0
4569491,0.3716242,1
9348864,0.31724298,1
6215850,0.30358517,1
5801467,0.28707296,1
8036379,0.17726564,0
4243892,0.07710071,0
2464688,0.2005468,0
9824155,0.20309658,0
7446807,0.0078103733,0
7577157,0.14021832,0
8247518,0.076178156,0
4837797,0.096558295,0
7887512,0.052180212,0
8252811,0.033417907,0
3838018,0.32377726,1
6829488,0.22006463,0
4837193,0.030805623,0
1367631,0.28052083,1
4003462,0.17178787,0
8388133,0.18776584,0
7307201,0.22413264,0
2892402,0.49058482,1
6760331,0.08103647,0
1435143,0.1397206,0
9507437,0.072628245,0
5632671,0.34385052,1
7447207,0.38556167,1
7174874,0.69808376,1
5962968,0.20737858,0
3731333,0.38157058,1
8051113,0.13887545,0
5796394,0.55321574,1
1163083,0.2725824,1
1472693,0.21843235,0
7814876,0.4026234,1
9180985,0.6036903,1
3054968,0.113978945,0
2021886,0.23621014,0
2852045,0.26375183,0
4831426,0.0684708,0
7126740,0.6328788,1
1047810,0.15943196,0
5392157,0.03965087,0
5095408,0.03333718,0
9869812,0.03129013,0
7603949,0.018928966,0
4037734,0.059123524,0
3021345,0.20553024,0
5047373,0.65151334,1
7755839,0.010299717,0
1506211,0.18631163,0
5435659,0.008131078,0
7554837,0.0868896,0
4541863,0.3718535,1
8246894,0.03116004,0
4090308,0.118200734,0
8783066,0.24380895,0
9691397,0.072045535,0
9636194,0.014095108,0
5935609,0.16182548,0
9576445,0.021049084,0
3178600,0.19277288,0
4006388,0.03719339,0
5557713,0.03956507,0
6149798,0.0111413235,0
9288730,0.62893206,1
5336060,0.08707327,0
9572014,0.30385026,1
3793700,0.20705748,0
9224519,0.43055636,1
5730034,0.3582931,1
7912094,0.050415657,0
5967795,0.5440402,1
5897395,0.44028488,1
2626269,0.36167657,1
6178530,0.025934273,0
1670063,0.034184914,0
6147752,0.03703716,0
3686179,0.6848078,1
2029949,0.047406413,0
3980812,0.019121831,0
5744763,0.011347294,0
9931374,0.0070703165,0
5035080,0.3684918,1
4844760,0.35799414,1
8593836,0.094464526,0
1918750,0.12725401,0
3094962,0.2909562,1
4366425,0.0986936,0
9992858,0.45467845,1
1697365,0.26781738,0
2244166,0.4070985,1
5019045,0.13434055,0
5053703,0.4440362,1
6907843,0.27829036,1
5845124,0.03040208,0
5652615,0.49657384,1
8520087,0.18476304,0
5140145,0.008037901,0
3212324,0.40051684,1
1595674,0.06966008,0
9899650,0.06590082,0
9376294,0.028533796,0
8560090,0.05814571,0
2691464,0.030933106,0
7945425,0.0258829,0
5319950,0.5861947,1
2403081,0.007471626,0
7557872,0.16343334,0
2381948,0.592684,1
7765530,0.41580796,1
2639467,0.019343816,0
2345829,0.039000094,0
5793358,0.0108982865,0
7196696,0.54867464,1
2452749,0.42590475,1
7386724,0.21388046,0
5542922,0.5130916,1
7919521,0.04528417,0
9954998,0.0374478,0
3852245,0.273576,1
8904709,0.43949005,1
6498468,0.16280562,0
2543649,0.013478169,0
2669457,0.01682935,0
4831939,0.046873976,0
5730062,0.017652119,0
9408609,0.09548203,0
6500276,0.17766368,0
9753833,0.6761657,1
1235993,0.5276123,1
3060059,0.39342293,1
1462882,0.44523194,1
4406027,0.3128978,1
1582396,0.317581,1
8287937,0.44689554,1
7449694,0.7749202,1
7403760,0.10622686,0
6649524,0.02796441,0
5039230,0.15907554,0
7988343,0.063432984,0
9155147,0.07598522,0
6225002,0.18792292,0
8854569,0.016279675,0
7530637,0.060490042,0
7157256,0.14749156,0
2644921,0.117395274,0
6827071,0.026942272,0
2661033,0.541051,1
2248001,0.12419401,0
4344508,0.08136902,0
2592450,0.0065358733,0
4007160,0.045230683,0
1376247,0.5124737,1
1034574,0.09459578,0
4717089,0.36699092,1
3168512,0.11454204,0
8088997,0.33218965,1
3775701,0.20769629,0
3079893,0.08136816,0
7525491,0.03406866,0
6323862,0.14861625,0
1447626,0.1588962,0
8120459,0.6476768,1
3026734,0.54961574,1
4776839,0.15297282,0
7243039,0.07872258,0
9900757,0.022508733,0
1066053,0.48796028,1
5079323,0.011260758,0
5058106,0.48949233,1
9303276,0.08024751,0
1733370,0.4309705,1
9039994,0.017184028,0
4711222,0.15266214,0
9024605,0.08414016,0
7476288,0.11928872,0
4173257,0.09866938,0
7924261,0.008541532,0
8701751,0.34913465,1
7218009,0.045741063,0
7818484,0.62484026,1
2426774,0.035942234,0
2364188,0.6687872,1
3488087,0.06958037,0
6928604,0.010967157,0
2963278,0.013814282,0
6403856,0.016664164,0
8316210,0.021558939,0
9515079,0.566609,1
8610503,0.0073120235,0
8216337,0.48873144,1
4041467,0.02092911,0
9381553,0.30164042,1
5347989,0.07797132,0
5763396,0.013331877,0
2146846,0.049504314,0
9287047,0.54983884,1
6204868,0.38292196,1
8890558,0.032791805,0
1666204,0.1508335,0
8221173,0.06600561,0
6092284,0.15723702,0
2750769,0.059747756,0
2932708,0.48593175,1
9226798,0.6111838,1
5949948,0.038528543,0
7958485,0.48746467,1
7550619,0.42199495,1
5904905,0.34945753,1
6200520,0.0900669,0
6442845,0.2657654,0
6496610,0.0087113185,0
7415614,0.7517323,1
5911317,0.01216134,0
6325763,0.0896774,0
6451010,0.44151703,1
5222506,0.44059628,1
7004114,0.111833505,0
9264231,0.6507908,1
8619136,0.21079667,0
2597559,0.006065037,0
7469855,0.052153237,0
9964622,0.46578634,1
5757697,0.09041792,0
3752644,0.00817591,0
6571881,0.04740721,0
2857273,0.047460437,0
5691293,0.055210307,0
5977429,0.7934645,1
9228028,0.034219045,0
3650601,0.083237015,0
1637750,0.14223851,0
5631892,0.36436737,1
2136550,0.03647991,0
7161835,0.01269851,0
7151562,0.045315817,0
7011453,0.19215694,0
5821105,0.12027252,0
3771462,0.3338318,1
5303921,0.21559955,0
4825825,0.4958751,1
6018198,0.16559364,0
7018039,0.008045954,0
2221915,0.09947955,0
2615292,0.012592512,0
8057341,0.025481021,0
5725277,0.15601426,0
8110085,0.23245324,0
8418927,0.28890595,1
1666190,0.3658943,1
8990101,0.02999514,0
9078521,0.027952008,0
6407465,0.03599827,0
8068515,0.5002065,1
8305702,0.20440845,0
2265828,0.069255516,0
8471562,0.028339116,0
8710819,0.03341998,0
4419288,0.121518195,0
6944020,0.035057195,0
2582732,0.009404897,0
7057514,0.005771473,0
7995986,0.23767091,0
9086382,0.35852128,1
8575998,0.004995838,0
1081020,0.15860286,0
5802217,0.49640992,1
3090354,0.609911,1
5844029,0.012522535,0
7203690,0.017969878,0
9850740,0.201336,0
7666510,0.097007476,0
6850786,0.19980946,0
2824909,0.17703567,0
6743933,0.007565142,0
1956099,0.01758656,0
3783014,0.32769004,1
9718298,0.5796193,1
3068870,0.07144819,0
6989147,0.37798083,1
8190250,0.34965307,1
3484105,0.012878143,0
5377764,0.505654,1
9063087,0.018472936,0
3997260,0.3299972,1
3671065,0.018490456,0
5095787,0.20382221,0
8741729,0.044109993,0
9147231,0.10103965,0
3133511,0.382561,1
8579020,0.5098269,1
6924649,0.028084898,0
5342242,0.54180473,1
2670781,0.12708317,0
1194689,0.22157866,0
7029237,0.029769037,0
4819275,0.051850025,0
8938212,0.34886965,1
8818550,0.44566128,1
1195036,0.0973773,0
3804265,0.13773356,0
3542472,0.049843226,0
8808342,0.21542183,0
4014413,0.019536527,0
1700970,0.11736831,0
4747298,0.042817563,0
3007250,0.5484338,1
7992981,0.015118426,0
9975153,0.078432456,0
7798874,0.02042495,0
4338758,0.39232028,1
2516539,0.08783694,0
3677580,0.03048768,0
1848867,0.015861856,0
7484891,0.22946136,0
3288883,0.11180715,0
1366551,0.26992422,0
9634720,0.027498879,0
1008533,0.07950765,0
8765920,0.42697608,1
8983483,0.0153244035,0
5337108,0.096774936,0
2103319,0.22487238,0
7560046,0.0119855115,0
8538226,0.027926913,0
1050986,0.007963382,0
2175680,0.31383938,1
6394999,0.45780924,1
1082518,0.16950625,0
1915943,0.016677415,0
1705894,0.20184706,0
2750488,0.017213164,0
1944123,0.14444344,0
2877993,0.12446189,0
6775174,0.04727189,0
9083047,0.012896097,0
2933823,0.01027455,0
8836534,0.058841143,0
3507691,0.007546245,0
5149308,0.00831305,0
3911700,0.085443735,0
8283399,0.32998997,1
4238490,0.67536,1
4925839,0.58823675,1
7526845,0.38826498,1
3735829,0.19242449,0
8040443,0.009700081,0
3065187,0.12781437,0
8887564,0.31540194,1
9116754,0.017214391,0
5308867,0.013906203,0
7344066,0.016431438,0
6145579,0.5685337,1
7842195,0.04667934,0
1292333,0.010270473,0
7528673,0.010678136,0
5652934,0.1780581,0
5603686,0.050109368,0
6811452,0.22574966,0
1778740,0.4388503,1
7750547,0.028350752,0
3208279,0.011382365,0
6434986,0.05218191,0
2002435,0.22097768,0
3006234,0.009758225,0
1298213,0.5104867,1
6864311,0.01936372,0
9670700,0.3807391,1
4393740,0.21767773,0
2282020,0.18399562,0
7233315,0.025323048,0
7585180,0.50717956,1
3044673,0.37669685,1
1875485,0.0047007613,0
8416838,0.28169015,1
3358310,0.28505343,1
9198706,0.42819068,1
6546298,0.021407902,0
8414662,0.2513222,0
4322425,0.045692947,0
5772270,0.27252215,1
5998343,0.044904426,0
7440897,0.3028292,1
2356904,0.056280773,0
7162350,0.0149074355,0
5918906,0.098162435,0
5940102,0.0848944,0
8846802,0.034515403,0
1998036,0.017488774,0
9321991,0.24486184,0
8530046,0.21184787,0
8827053,0.37247884,1
5056285,0.5200892,1
6118501,0.31586242,1
1255409,0.04294129,0
6328443,0.18276459,0
4963938,0.09437163,0
7264181,0.06468148,0
9352611,0.018626586,0
8503097,0.008137434,0
9216766,0.027972046,0
3938183,0.015686374,0
6147664,0.4899009,1
9248040,0.027607234,0
3562479,0.25933558,0
3123358,0.5441463,1
6884341,0.14374615,0
6877114,0.020305747,0
9574123,0.37200147,1
9861478,0.029957809,0
3351087,0.2931824,1
7804719,0.32118845,1
2745176,0.060950913,0
3395515,0.013545019,0
6212960,0.29545093,1
1584548,0.47814628,1
8286230,0.39156586,1
3532759,0.016166996,0
7929908,0.013314683,0
3430484,0.12167227,0
9237455,0.51971656,1
6913106,0.19283116,0
6435459,0.025768345,0
7924755,0.026796544,0
4594225,0.10320382,0
8495368,0.7657165,1
8086717,0.0047441437,0
2352773,0.013836269,0
6827217,0.49104097,1
4587510,0.30105487,1
6204662,0.13419934,0
1708527,0.2149093,0
5764144,0.0056818915,0
8293110,0.25748715,0
9782908,0.09548433,0
8804593,0.12168371,0
7414587,0.00678457,0
7079699,0.025201341,0
5944684,0.39520645,1
4719513,0.5878593,1
6526796,0.0068219774,0
6755706,0.010804644,0
1953469,0.027854595,0
2493353,0.015854184,0
1225484,0.055457514,0
5585217,0.07359872,0
1647722,0.008527651,0
7763939,0.079219855,0
6844757,0.008287906,0
4013742,0.06452227,0
4805360,0.059949815,0
4072928,0.70063144,1
3118900,0.22039677,0
8125626,0.12891363,0
5031571,0.15783992,0
2272417,0.20097454,0
8220997,0.028473647,0
8438878,0.15569994,0
2149850,0.5621339,1
8020411,0.016130578,0
3135055,0.12524599,0
1338982,0.37682095,1
5288411,0.4323829,1
3249127,0.036541045,0
9207770,0.64265937,1
8121085,0.2626873,0
3949206,0.0917043,0
6249575,0.155447,0
7350204,0.018808374,0
1534741,0.107793495,0
5862142,0.03799394,0
6840666,0.31208134,1
9340566,0.0116372,0
2771052,0.3654533,1
8632735,0.01798936,0
7877969,0.23827276,0
9923354,0.058744945,0
6396339,0.045900468,0
3428983,0.21394157,0
3629097,0.023370907,0
3486763,0.49342,1
7706239,0.09590453,0
1201522,0.29932424,1
4609703,0.032266572,0
4397110,0.09702543,0
8537044,0.6066686,1
7764657,0.4445659,1
4972003,0.22071372,0
3187065,0.5007335,1
8412496,0.01848721,0
5046829,0.03296147,0
8506596,0.36238903,1
7232498,0.531157,1
4138183,0.32775763,1
5312364,0.011879337,0
6334878,0.19480969,0
7405555,0.41281074,1
5077118,0.60358506,1
9679918,0.1525892,0
5069719,0.51062447,1
3843688,0.0044773403,0
7671418,0.18486656,0
5459927,0.015891366,0
6926488,0.34868443,1
9117947,0.088207066,0
9251180,0.06151752,0
3285442,0.53705674,1
7893857,0.2723208,1
3956888,0.06906026,0
8596730,0.057748232,0
2568802,0.5987743,1
1035724,0.28166553,1
4971965,0.23317555,0
9580770,0.6036019,1
5343986,0.39344236,1
8511800,0.011161447,0
1977129,0.49520755,1
4047255,0.0405059,0
7122148,0.07161009,0
9142802,0.0417145,0
3646534,0.31254837,1
5617395,0.027600361,0
1215037,0.024749717,0
1200623,0.024956204,0
1489245,0.08076412,0
3381068,0.43273973,1
2914338,0.08190229,0
3768117,0.15597498,0
3220626,0.13140415,0
4217599,0.08814757,0
4145651,0.1784145,0
2274319,0.020633463,0
3664027,0.54260314,1
8801966,0.08120018,0
6263827,0.09703832,0
2042643,0.009507243,0
8514358,0.12578821,0
9743827,0.042058967,0
7180516,0.2301015,0
5030420,0.035259563,0
3757722,0.22915612,0
9838815,0.15605044,0
9776996,0.023494095,0
5223916,0.25184575,0
8096601,0.16824065,0
3919661,0.030448057,0
9770015,0.03933788,0
5113435,0.5883425,1
5997588,0.07127878,0
8233156,0.12689252,0
3061724,0.03496303,0
9754018,0.32780027,1
3276372,0.29554096,1
5887138,0.7795724,1
3808967,0.16068906,0
2857084,0.014780199,0
5984961,0.05342056,0
2862770,0.39513543,1
9951323,0.58010006,1
2308942,0.11379563,0
5413035,0.73415965,1
9448626,0.30484068,1
6916935,0.38228655,1
3957355,0.18494573,0
3911976,0.287331,1
5247960,0.43646044,1
9642280,0.10728902,0
8496553,0.060424767,0
6403653,0.089147955,0
4294354,0.45449093,1
7272427,0.60585684,1
3035337,0.3705371,1
5568825,0.09799175,0
5915179,0.024645362,0
4874908,0.18383427,0
7190554,0.22134067,0
5333515,0.28603017,1
2637391,0.056692053,0
6404022,0.2116038,0
6210401,0.064526685,0
1760569,0.18245551,0
3241825,0.0062081427,0
4402195,0.087316886,0
4399906,0.022444334,0
6034717,0.12826414,0
8472431,0.39113557,1
5251030,0.02990382,0
2772876,0.43305904,1
1297962,0.38142714,1
1122174,0.7514268,1
3075827,0.14620298,0
7400541,0.03773058,0
3270492,0.32181802,1
4793611,0.48912853,1
8337216,0.017043537,0
9351170,0.31715235,1
7192113,0.35082126,1
4800136,0.012274414,0
3790457,0.46622095,1
1431325,0.034499183,0
1992624,0.66100615,1
3094322,0.44762486,1
3480957,0.2753328,1
7613187,0.619939,1
9087951,0.32718056,1
4453603,0.03241206,0
3299527,0.33483362,1
6078093,0.005794019,0
8683900,0.16953515,0
1729708,0.16367579,0
2510623,0.017202914,0
3650852,0.009013965,0
2966498,0.026554542,0
8632010,0.030233959,0
7125728,0.11633714,0
6631786,0.23535162,0
4349074,0.33133766,1
9597532,0.027670685,0
1420198,0.107902914,0
5185022,0.021090118,0
8871082,0.2831275,1
6233523,0.022485124,0
4587673,0.016594827,0
9028021,0.07212133,0
7069401,0.013412364,0
4114430,0.041814554,0
3672604,0.6618483,1
2036652,0.07693889,0
6139200,0.22609368,0
9159774,0.20733647,0
9603105,0.031487912,0
9325916,0.4711637,1
7940489,0.09660267,0
7116219,0.16164741,0
4863740,0.03656909,0
8803442,0.12365767,0
7574751,0.2098082,0
9138324,0.2752757,1
2192317,0.6750006,1
3112528,0.016709905,0
4535661,0.39621773,1
9472239,0.1842755,0
6511256,0.07131506,0
1487921,0.10397213,0
8435466,0.006815293,0
4963404,0.024493989,0
7187831,0.015685616,0
1398150,0.25239068,0
5011393,0.0244082,0
2812385,0.0429332,0
5074482,0.028304553,0
3233562,0.35222295,1
9713327,0.04865295,0
2758207,0.034340784,0
4708659,0.053817015,0
3663403,0.045498617,0
1249762,0.43137088,1
3045662,0.4413615,1
6981326,0.06954768,0
8753855,0.16286328,0
7461842,0.5317392,1
2488286,0.02489992,0
3804932,0.6921478,1
1505700,0.087176554,0
7018587,0.048307627,0
8566601,0.08794979,0
1960910,0.02299259,0
8105477,0.12068423,0
6054981,0.62615097,1
9574443,0.19184873,0
2013469,0.038340658,0
3009993,0.13634661,0
4414908,0.01124199,0
7769921,0.20895128,0
4874819,0.010976968,0
8665153,0.12133884,0
8300698,0.020294243,0
4725690,0.037320968,0
1140636,0.29775617,1
9384524,0.7393181,1
1608365,0.04631259,0
9960817,0.41788372,1
6231505,0.4034002,1
2728416,0.40652594,1
8679157,0.05122263,0
2330690,0.006863583,0
7811772,0.013427175,0
1746762,0.08255035,0
2520693,0.0642063,0
6712767,0.027817808,0
9365555,0.34431082,1
1562917,0.0761364,0
9774125,0.2733399,1
4344449,0.24749719,0
6684894,0.026180146,0
1505008,0.07831911,0
6730866,0.05081718,0
5571282,0.03746792,0
9480988,0.018915487,0
4600967,0.67610264,1
7181192,0.012367483,0
1588852,0.23304263,0
7961814,0.0048314664,0
8416709,0.050809693,0
6161667,0.04180846,0
9172276,0.16785975,0
4209546,0.72845304,1
2306983,0.035083447,0
2351319,0.2666127,0
3140625,0.047257464,0
1667263,0.15128708,0
2616535,0.013738204,0
5485861,0.044556554,0
6369312,0.09998109,0
1665086,0.31449148,1
9411807,0.60825485,1
3017819,0.3408173,1
8168771,0.21949415,0
8662413,0.19188127,0
4233327,0.4702229,1
2024180,0.047461443,0
3071861,0.009767896,0
3946562,0.1269425,0
9343315,0.030553447,0
5307645,0.3507133,1
2913666,0.3724338,1
3534024,0.0046762065,0
8186119,0.18791658,0
1284267,0.13796715,0
4666210,0.009015238,0
3795963,0.093691826,0
9884229,0.6300811,1
8274651,0.16922383,0
7480324,0.3886441,1
7939673,0.06841274,0
8370772,0.01772708,0
1398139,0.1577566,0
5972792,0.009929793,0
5489998,0.50429827,1
5934485,0.111552134,0
4679357,0.31967035,1
2222400,0.2264705,0
6716305,0.012814077,0
2486686,0.22390352,0
7498307,0.2722083,1
3980898,0.020038117,0
5065846,0.021731373,0
4777174,0.08754014,0
3699156,0.58131933,1
3900265,0.72734666,1
4988811,0.41028002,1
7951410,0.18235554,0
5831014,0.39696613,1
9570995,0.07446939,0
5146676,0.01921891,0
8006558,0.5471049,1
6432326,0.21886033,0
1831344,0.2733612,1
8294412,0.1496377,0
3974182,0.067675345,0
9427324,0.06958417,0
4359369,0.24097908,0
3123327,0.011719998,0
7138616,0.29552323,1
5047295,0.013545242,0
6503990,0.22451779,0
5712671,0.021625908,0
9865860,0.5553659,1
9034839,0.25468424,0
4978974,0.06514667,0
4969176,0.07676152,0
1702867,0.5844705,1
7722351,0.48719808,1
9009792,0.14876045,0
2513669,0.040160984,0
1493000,0.012598869,0
5299291,0.008310774,0
5957265,0.03256069,0
2893207,0.0075576454,0
6226738,0.23244356,0
5486985,0.006302217,0
6907101,0.32086042,1
9306886,0.23030798,0
5450634,0.16510189,0
2388764,0.26561114,0
9380016,0.3857552,1
8876095,0.35551313,1
3770432,0.21563873,0
4702778,0.015487144,0
8689329,0.23415494,0
2764978,0.22611956,0
9999373,0.14846586,0
4069407,0.71575886,1
4462983,0.2507437,0
8993914,0.024162306,0
7151603,0.041858785,0
4654394,0.24391218,0
6385190,0.6741297,1
1176864,0.45961732,1
6933911,0.022908099,0
9103792,0.2908396,1
6197968,0.31576815,1
1773285,0.20680037,0
3479021,0.15932788,0
9666236,0.038912598,0
3653439,0.2111026,0
5070360,0.19378151,0
3459358,0.10314245,0
4682879,0.016946612,0
4850583,0.16131754,0
4560905,0.027144138,0
2832278,0.41344878,1
8031750,0.035658836,0
8546013,0.6062441,1
8924616,0.021257112,0
1944708,0.031158863,0
7261408,0.4224924,1
9521422,0.016266698,0
6400075,0.22266935,0
2568105,0.40848497,1
1487158,0.14669833,0
2018453,0.29380187,1
9830348,0.054008696,0
7731488,0.10202827,0
5034077,0.4817783,1
1875560,0.0041970015,0
1522979,0.5467968,1
3645404,0.30097708,1
2115448,0.026378313,0
6735155,0.37246865,1
7802463,0.41250202,1
3494140,0.28764686,1
5453691,0.24603532,0
2096766,0.24019146,0
9847111,0.02543345,0
7816544,0.09317583,0
3443024,0.025633339,0
2268480,0.6848745,1
4473970,0.27280357,1
5164772,0.06011605,0
4293510,0.05700215,0
8288311,0.05732061,0
4742574,0.044120837,0
3607126,0.036926903,0
2919485,0.3134739,1
2015907,0.38582045,1
5018876,0.13046587,0
9370739,0.2378059,0
8469331,0.50451833,1
2505941,0.34244263,1
5448526,0.017259447,0
4491247,0.11075193,0
4550217,0.0269229,0
2581897,0.10769386,0
1498271,0.2772478,1
7267341,0.6756477,1
2059014,0.434572,1
7692405,0.19549626,0
1064211,0.19544254,0
4540637,0.07826874,0
7005078,0.40634173,1
2193738,0.42851764,1
8321377,0.41940364,1
4620790,0.21088472,0
7548724,0.03970472,0
1401265,0.039818134,0
1636380,0.34075394,1
1755723,0.007550067,0
6914158,0.047749236,0
4321721,0.19829209,0
1005253,0.22971642,0
3561757,0.018032903,0
4079993,0.5043009,1
9099939,0.092348926,0
9774643,0.36505324,1
6919411,0.03907184,0
1773942,0.33462697,1
5541436,0.02208147,0
4063224,0.03026828,0
3789861,0.016171526,0
8608407,0.12991092,0
7287272,0.033117097,0
9474639,0.04848136,0
2707078,0.3676499,1
7943977,0.36687237,1
9488125,0.20330669,0
9261066,0.020182967,0
1035689,0.57018316,1
9365664,0.36557505,1
4748945,0.04395645,0
7294006,0.07677739,0
8820222,0.66376406,1
9655254,0.38457498,1
1715884,0.12017573,0
6422388,0.35758066,1
5520182,0.25021076,0
7686398,0.22166985,0
8180504,0.3404757,1
8553428,0.033843365,0
1078676,0.176431,0
7915549,0.071830586,0
2869356,0.03821472,0
2274081,0.028849749,0
4937496,0.37856144,1
8969040,0.028056422,0
3225892,0.012786914,0
3017755,0.60515696,1
2608302,0.2712644,1
5288710,0.02462936,0
4256269,0.21672529,0
1354328,0.024515817,0
4229144,0.027167859,0
6264519,0.059620105,0
4328310,0.83024085,1
7854072,0.04141829,0
8502007,0.1553719,0
9175078,0.056822486,0
9260852,0.26717338,0
4842154,0.12936808,0
4024059,0.06206882,0
2446382,0.2909785,1
8400778,0.09196343,0
6338921,0.0071387226,0
6006428,0.23380674,0
8331378,0.013051552,0
4431829,0.3064049,1
5744744,0.46746767,1
7571722,0.4834626,1
5436831,0.4541077,1
2505259,0.0992452,0
5554157,0.07097413,0
6410920,0.013891871,0
5706649,0.5690993,1
7642949,0.2614279,0
5702411,0.5669775,1
5242234,0.0065586823,0
4682192,0.026801897,0
2178805,0.34087372,1
1876404,0.32945928,1
7378605,0.03176666,0
4341620,0.029384542,0
2234315,0.10069364,0
7187455,0.4169809,1
3075195,0.0068245432,0
1428711,0.5295893,1
8121553,0.5125799,1
1301458,0.37849912,1
4175638,0.1715364,0
8722042,0.54761666,1
7802337,0.30091003,1
1640729,0.024017652,0
1144672,0.46907002,1
8717008,0.022190249,0
9487236,0.010759893,0
9048776,0.14654197,0
1765006,0.20761147,0
5329759,0.15834247,0
9124894,0.013558424,0
2828548,0.66751367,1
5364861,0.5854107,1
9143156,0.026669854,0
8697335,0.12640347,0
4148543,0.13928284,0
6841908,0.2736099,1
6219544,0.004450029,0
5145831,0.042532563,0
3111840,0.030757425,0
3835733,0.16915931,0
3808291,0.7444941,1
3600333,0.03126423,0
5544244,0.005377223,0
5454447,0.057026356,0
3167385,0.07302151,0
6299982,0.04840206,0
5011791,0.045044426,0
3120526,0.21879986,0
